pair,date,direction,split,ribbon_status,ribbon_fanning,rib_against,rib_strongly_against,rib_aligned,w_d_conflict,w_d_agree,w_sig,d_sig,rsi14,rsi_extreme_against,macd_hist,macd_bullish,bb_position,price_vs_200ma,with_trend_200ma,stochastic_k,cci,osc_direction,osc_score,osc_agrees,osc_opposes,div_bullish,div_bearish,div_supports,atr_pct_6m,day_of_week,month,status,gross_pips,net_pips,days_held
GBP/AUD,2026-05-06,BUY,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,42.2,False,8.4e-05,True,0.248,below,False,45.6,-123.3,NONE,0,False,False,False,False,False,0.7733608162011574,2,5,LOSS,-110.0,-114.2,6.0
GBP/AUD,2026-05-06,SELL,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,42.2,False,8.4e-05,True,0.248,below,True,45.6,-123.3,NONE,0,False,False,False,False,False,0.7733608162011574,2,5,EXPIRED,61.9,55.2,6.0
GBP/AUD,2026-05-07,BUY,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,39.4,False,-0.000217,False,0.129,below,False,21.8,-152.0,NONE,0,False,False,False,False,False,0.7655171176083669,3,5,LOSS,-105.0,-109.2,6.0
GBP/AUD,2026-05-07,SELL,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,39.4,False,-0.000217,False,0.129,below,True,21.8,-152.0,NONE,0,False,False,False,False,False,0.7655171176083669,3,5,EXPIRED,83.6,76.9,6.0
GBP/AUD,2026-05-08,BUY,holdout,ALIGNED_BEAR,False,True,True,False,False,False,BUY,NEUTRAL,41.0,False,-0.000216,False,0.221,below,False,31.1,-114.2,NONE,0,False,False,False,False,False,0.7372009249370193,4,5,LOSS,-100.0,-104.6,4.0
GBP/AUD,2026-05-08,SELL,holdout,ALIGNED_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,41.0,False,-0.000216,False,0.221,below,True,31.1,-114.2,NONE,0,False,False,False,False,False,0.7372009249370193,4,5,WIN,200.0,193.6,5.0
GBP/AUD,2026-05-11,BUY,holdout,ALIGNED_BEAR,False,True,True,False,False,False,BUY,NEUTRAL,40.1,False,-0.000242,False,0.179,below,False,24.3,-132.3,NONE,0,False,False,True,False,True,0.7139884971012871,0,5,LOSS,-100.0,-105.2,1.0
GBP/AUD,2026-05-11,SELL,holdout,ALIGNED_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,40.1,False,-0.000242,False,0.179,below,True,24.3,-132.3,NONE,0,False,False,True,False,False,0.7139884971012871,0,5,WIN,200.0,193.8,4.0
GBP/AUD,2026-05-12,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,39.1,False,-0.000299,False,0.128,below,False,33.7,-166.7,NONE,0,False,False,True,False,True,0.7262874599580443,1,5,LOSS,-100.0,-105.2,1.0
GBP/AUD,2026-05-12,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,39.1,False,-0.000299,False,0.128,below,True,33.7,-166.7,NONE,0,False,False,True,False,False,0.7262874599580443,1,5,WIN,200.0,194.0,3.0
GBP/AUD,2026-05-13,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,34.9,False,-0.000723,False,-0.139,below,False,28.5,-234.0,BUY,2,True,False,True,False,True,0.7653082902839244,2,5,LOSS,-105.0,-110.0,2.0
GBP/AUD,2026-05-13,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,34.9,False,-0.000723,False,-0.139,below,True,28.5,-234.0,BUY,2,False,True,True,False,False,0.7653082902839244,2,5,LOSS,-105.0,-111.6,6.0
GBP/AUD,2026-05-14,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,32.1,False,-0.00124,False,-0.163,below,False,12.8,-205.1,BUY,3,True,False,True,False,True,0.7568029826626722,3,5,WIN,210.0,205.6,5.0
GBP/AUD,2026-05-14,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,32.1,False,-0.00124,False,-0.163,below,True,12.8,-205.1,BUY,3,False,True,True,False,False,0.7568029826626722,3,5,LOSS,-105.0,-111.4,5.0
GBP/AUD,2026-05-15,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,28.2,True,-0.001984,False,-0.196,below,False,2.8,-209.8,BUY,3,True,False,True,False,True,0.7757729060853924,4,5,WIN,210.0,205.4,4.0
GBP/AUD,2026-05-15,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,28.2,False,-0.001984,False,-0.196,below,True,2.8,-209.8,BUY,3,False,True,True,False,False,0.7757729060853924,4,5,LOSS,-105.0,-111.0,3.0
GBP/AUD,2026-05-18,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,38.0,False,-0.001615,False,0.134,below,False,29.0,-107.4,NONE,0,False,False,True,False,True,0.8199124889711555,0,5,WIN,220.0,214.8,1.0
GBP/AUD,2026-05-18,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,38.0,False,-0.001615,False,0.134,below,True,29.0,-107.4,NONE,0,False,False,True,False,False,0.8199124889711555,0,5,LOSS,-110.0,-115.6,1.0
GBP/AUD,2026-05-19,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,43.2,False,-0.000819,False,0.321,below,False,45.2,-12.8,NONE,0,False,False,True,False,True,0.8905061917449028,1,5,EXPIRED,103.8,99.6,6.0
GBP/AUD,2026-05-19,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,43.2,False,-0.000819,False,0.321,below,True,45.2,-12.8,NONE,0,False,False,True,False,False,0.8905061917449028,1,5,LOSS,-120.0,-125.6,1.0
GBP/AUD,2026-05-20,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,51.5,False,0.000574,True,0.642,below,False,75.9,27.8,NONE,0,False,False,False,False,False,0.9063100356563528,2,5,EXPIRED,-28.1,-32.3,6.0
GBP/AUD,2026-05-20,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,51.5,False,0.000574,True,0.642,below,True,75.9,27.8,NONE,0,False,False,False,False,False,0.9063100356563528,2,5,EXPIRED,28.1,21.4,6.0
GBP/AUD,2026-05-21,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,47.5,False,0.001075,True,0.483,below,False,59.8,23.5,NONE,0,False,False,False,False,False,0.903285511379326,3,5,EXPIRED,-25.7,-29.9,6.0
GBP/AUD,2026-05-21,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,47.5,False,0.001075,True,0.483,below,True,59.8,23.5,NONE,0,False,False,False,False,False,0.903285511379326,3,5,EXPIRED,25.7,19.0,6.0
GBP/AUD,2026-05-22,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,47.6,False,0.001407,True,0.499,below,False,60.1,18.0,NONE,0,False,False,False,False,False,0.8780540715133772,4,5,EXPIRED,16.0,11.8,6.0
GBP/AUD,2026-05-22,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,47.6,False,0.001407,True,0.499,below,True,60.1,18.0,NONE,0,False,False,False,False,False,0.8780540715133772,4,5,EXPIRED,-16.0,-22.7,6.0
GBP/AUD,2026-05-25,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,50.6,False,0.001887,True,0.637,below,False,79.3,34.4,NONE,0,False,False,False,False,False,0.8438755628377894,0,5,LOSS,-115.0,-119.6,4.0
GBP/AUD,2026-05-25,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,50.6,False,0.001887,True,0.637,below,True,79.3,34.4,NONE,0,False,False,False,False,False,0.8438755628377894,0,5,EXPIRED,67.6,61.4,4.0
GBP/AUD,2026-05-26,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,50.0,False,0.002086,True,0.61,below,False,76.7,14.9,NONE,0,False,False,False,False,False,0.8272137056089504,1,5,LOSS,-110.0,-114.8,3.0
GBP/AUD,2026-05-26,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,50.0,False,0.002086,True,0.61,below,True,76.7,14.9,NONE,0,False,False,False,False,False,0.8272137056089504,1,5,EXPIRED,94.1,87.4,6.0
GBP/AUD,2026-05-27,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,45.8,False,0.001761,True,0.442,below,False,59.4,-1.1,NONE,0,False,False,False,False,False,0.8304951387627539,2,5,EXPIRED,22.4,18.2,6.0
GBP/AUD,2026-05-27,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,45.8,False,0.001761,True,0.442,below,True,59.4,-1.1,NONE,0,False,False,False,False,False,0.8304951387627539,2,5,EXPIRED,-22.4,-29.1,6.0
GBP/AUD,2026-05-28,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,49.0,False,0.001788,True,0.587,below,False,71.4,23.1,NONE,0,False,False,False,False,False,0.8110982803097276,3,5,LOSS,-110.0,-115.2,1.0
GBP/AUD,2026-05-28,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,49.0,False,0.001788,True,0.587,below,True,71.4,23.1,NONE,0,False,False,False,False,False,0.8110982803097276,3,5,EXPIRED,53.6,46.9,6.0
GBP/AUD,2026-05-29,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,46.3,False,0.001507,True,0.485,below,False,60.5,-35.5,NONE,0,False,False,False,False,False,0.8151265983570386,4,5,EXPIRED,52.8,48.6,6.0
GBP/AUD,2026-05-29,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,46.3,False,0.001507,True,0.485,below,True,60.5,-35.5,NONE,0,False,False,False,False,False,0.8151265983570386,4,5,EXPIRED,-52.8,-59.5,6.0
GBP/AUD,2026-06-01,BUY,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,43.9,False,0.001064,True,0.384,below,False,50.4,-20.6,NONE,0,False,False,False,False,False,0.8113661545378059,0,6,EXPIRED,92.4,87.8,4.0
GBP/AUD,2026-06-01,SELL,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,43.9,False,0.001064,True,0.384,below,True,50.4,-20.6,NONE,0,False,False,False,False,False,0.8113661545378059,0,6,LOSS,-110.0,-116.0,3.0
GBP/AUD,2026-06-02,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,48.3,False,0.001118,True,0.582,below,False,65.6,18.8,NONE,0,False,False,False,False,False,0.7944522765402917,1,6,EXPIRED,147.9,143.7,6.0
GBP/AUD,2026-06-02,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,48.3,False,0.001118,True,0.582,below,True,65.6,18.8,NONE,0,False,False,False,False,False,0.7944522765402917,1,6,LOSS,-105.0,-111.0,3.0
GBP/AUD,2026-06-03,BUY,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,46.0,False,0.00092,True,0.481,below,False,56.4,16.6,NONE,0,False,False,False,False,False,0.7788414025926832,2,6,WIN,210.0,205.8,6.0
GBP/AUD,2026-06-03,SELL,holdout,CONVERGING,False,False,False,False,False,False,BUY,NEUTRAL,46.0,False,0.00092,True,0.481,below,True,56.4,16.6,NONE,0,False,False,False,False,False,0.7788414025926832,2,6,LOSS,-105.0,-110.8,2.0
GBP/AUD,2026-06-04,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,51.1,False,0.001212,True,0.712,below,False,65.0,81.6,NONE,0,False,False,False,False,False,0.775011623353554,3,6,WIN,200.0,195.6,5.0
GBP/AUD,2026-06-04,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,51.1,False,0.001212,True,0.712,below,True,65.0,81.6,NONE,0,False,False,False,False,False,0.775011623353554,3,6,LOSS,-100.0,-105.6,1.0
GBP/AUD,2026-06-05,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,BUY,NEUTRAL,51.4,False,0.001386,True,0.719,below,False,53.7,120.1,NONE,0,False,False,False,False,False,0.7837355824656209,4,6,WIN,210.0,205.4,4.0
GBP/AUD,2026-06-05,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,BUY,NEUTRAL,51.4,False,0.001386,True,0.719,below,True,53.7,120.1,NONE,0,False,False,False,False,False,0.7837355824656209,4,6,LOSS,-105.0,-111.0,3.0
GBP/AUD,2026-06-08,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,58.8,False,0.002154,True,1.009,below,False,95.5,172.4,NONE,0,False,False,False,False,False,0.7949303644403128,0,6,EXPIRED,99.0,94.4,4.0
GBP/AUD,2026-06-08,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,58.8,False,0.002154,True,1.009,below,True,95.5,172.4,NONE,0,False,False,False,False,False,0.7949303644403128,0,6,LOSS,-105.0,-110.6,1.0
GBP/AUD,2026-06-09,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,59.3,False,0.002598,True,0.958,below,False,69.5,196.9,NONE,0,False,False,False,False,False,0.8139449239880325,1,6,EXPIRED,68.1,63.9,6.0
GBP/AUD,2026-06-09,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,59.3,False,0.002598,True,0.958,below,True,69.5,196.9,NONE,0,False,False,False,False,False,0.8139449239880325,1,6,LOSS,-105.0,-110.6,1.0
GBP/AUD,2026-06-10,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,64.5,False,0.003354,True,1.075,below,False,80.5,250.0,SELL,2,False,True,False,False,False,0.8523401807016074,2,6,EXPIRED,-65.9,-70.1,6.0
GBP/AUD,2026-06-10,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,64.5,False,0.003354,True,1.075,below,True,80.5,250.0,SELL,2,True,False,False,False,False,0.8523401807016074,2,6,EXPIRED,65.9,59.2,6.0
GBP/AUD,2026-06-11,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,67.6,False,0.00407,True,1.091,below,False,94.9,231.4,SELL,3,False,True,False,False,False,0.8388348903722299,3,6,LOSS,-110.0,-114.6,4.0
GBP/AUD,2026-06-11,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,67.6,False,0.00407,True,1.091,below,True,94.9,231.4,SELL,3,True,False,False,False,False,0.8388348903722299,3,6,EXPIRED,99.2,92.5,6.0
GBP/AUD,2026-06-12,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,61.6,False,0.003884,True,0.927,below,False,79.4,150.1,NONE,0,False,False,False,False,False,0.8269528514995224,4,6,LOSS,-110.0,-114.2,6.0
GBP/AUD,2026-06-12,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,61.6,False,0.003884,True,0.927,below,True,79.4,150.1,NONE,0,False,False,False,False,False,0.8269528514995224,4,6,EXPIRED,81.6,74.9,6.0
GBP/AUD,2026-06-15,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,59.7,False,0.00341,True,0.843,below,False,74.0,98.7,NONE,0,False,False,False,False,False,0.809637422290876,0,6,LOSS,-105.0,-109.8,3.0
GBP/AUD,2026-06-15,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,59.7,False,0.00341,True,0.843,below,True,74.0,98.7,NONE,0,False,False,False,False,False,0.809637422290876,0,6,EXPIRED,185.7,179.5,4.0
GBP/AUD,2026-06-16,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,56.2,False,0.002659,True,0.728,below,False,64.5,75.0,NONE,0,False,False,False,False,False,0.7879970251514035,1,6,LOSS,-105.0,-110.0,2.0
GBP/AUD,2026-06-16,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,56.2,False,0.002659,True,0.728,below,True,64.5,75.0,NONE,0,False,False,False,False,False,0.7879970251514035,1,6,EXPIRED,108.7,102.0,6.0
GBP/AUD,2026-06-17,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,58.2,False,0.002224,True,0.772,below,False,71.7,71.5,NONE,0,False,False,False,False,False,0.7798150478233564,2,6,LOSS,-100.0,-105.2,1.0
GBP/AUD,2026-06-17,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,58.2,False,0.002224,True,0.772,below,True,71.7,71.5,NONE,0,False,False,False,False,False,0.7798150478233564,2,6,EXPIRED,64.2,57.5,6.0
GBP/AUD,2026-06-18,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,54.1,False,0.001497,True,0.649,below,False,58.0,15.8,NONE,0,False,False,False,False,False,0.8176876604873718,3,6,LOSS,-105.0,-110.2,1.0
GBP/AUD,2026-06-18,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,54.1,False,0.001497,True,0.649,below,True,58.0,15.8,NONE,0,False,False,False,False,False,0.8176876604873718,3,6,LOSS,-105.0,-111.5,5.0
GBP/AUD,2026-06-19,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,45.1,False,0.000122,True,0.364,below,False,21.2,-32.7,NONE,0,False,False,False,False,False,0.8336778069333779,4,6,WIN,220.0,215.4,4.0
GBP/AUD,2026-06-19,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,45.1,False,0.000122,True,0.364,below,True,21.2,-32.7,NONE,0,False,False,False,False,False,0.8336778069333779,4,6,LOSS,-110.0,-116.2,4.0
GBP/AUD,2026-06-22,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,47.8,False,-0.000544,False,0.441,below,False,29.9,-7.3,NONE,0,False,False,False,False,False,0.8345831784640065,0,6,WIN,220.0,215.0,2.0
GBP/AUD,2026-06-22,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,47.8,False,-0.000544,False,0.441,below,True,29.9,-7.3,NONE,0,False,False,False,False,False,0.8345831784640065,0,6,LOSS,-110.0,-115.6,1.0
GBP/AUD,2026-06-23,BUY,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,52.9,False,-0.000482,False,0.598,below,False,40.3,57.1,NONE,0,False,False,False,False,False,0.8860661753041881,1,6,WIN,230.0,225.2,3.0
GBP/AUD,2026-06-23,SELL,holdout,NEUTRAL,False,False,False,False,False,False,BUY,NEUTRAL,52.9,False,-0.000482,False,0.598,below,True,40.3,57.1,NONE,0,False,False,False,False,False,0.8860661753041881,1,6,LOSS,-115.0,-120.6,1.0
GBP/AUD,2026-06-24,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,61.1,False,0.000518,True,0.887,below,False,83.8,122.2,NONE,0,False,False,False,False,False,0.9336544367024019,2,6,EXPIRED,170.0,165.8,6.0
GBP/AUD,2026-06-24,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,61.1,False,0.000518,True,0.887,below,True,83.8,122.2,NONE,0,False,False,False,False,False,0.9336544367024019,2,6,LOSS,-120.0,-126.5,5.0
GBP/AUD,2026-06-25,BUY,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,60.8,False,0.00106,True,0.837,below,False,82.4,110.5,NONE,0,False,False,False,False,False,0.901880805384754,3,6,EXPIRED,86.6,82.4,6.0
GBP/AUD,2026-06-25,SELL,holdout,NEUTRAL,False,False,False,False,True,False,BUY,SELL,60.8,False,0.00106,True,0.837,below,True,82.4,110.5,NONE,0,False,False,False,False,False,0.901880805384754,3,6,LOSS,-120.0,-126.3,4.0
GBP/AUD,2026-06-26,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,62.2,False,0.001492,True,0.857,below,False,82.9,122.1,SELL,2,False,True,False,False,False,0.8857009742887363,4,6,WIN,230.0,225.8,6.0
GBP/AUD,2026-06-26,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,62.2,False,0.001492,True,0.857,below,True,82.9,122.1,SELL,2,True,False,False,False,False,0.8857009742887363,4,6,LOSS,-115.0,-121.1,3.0
GBP/AUD,2026-06-29,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.5,False,0.001814,True,0.877,below,False,72.6,143.6,NONE,0,False,False,False,False,False,0.9022941561319403,0,6,EXPIRED,149.8,145.2,4.0
GBP/AUD,2026-06-29,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.5,False,0.001814,True,0.877,below,True,72.6,143.6,NONE,0,False,False,False,False,False,0.9022941561319403,0,6,LOSS,-120.0,-125.6,1.0
GBP/AUD,2026-06-30,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,68.9,False,0.002651,True,1.038,below,False,95.1,160.8,SELL,3,False,True,False,False,False,0.9155603282361106,1,6,EXPIRED,-8.0,-12.2,6.0
GBP/AUD,2026-06-30,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,68.9,False,0.002651,True,1.038,below,True,95.1,160.8,SELL,3,True,False,False,False,False,0.9155603282361106,1,6,EXPIRED,8.0,1.3,6.0
GBP/AUD,2026-07-01,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,61.7,False,0.002432,True,0.84,below,False,76.2,120.1,NONE,0,False,False,False,False,False,0.9004814707662342,2,7,EXPIRED,88.6,84.4,6.0
GBP/AUD,2026-07-01,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,61.7,False,0.002432,True,0.84,below,True,76.2,120.1,NONE,0,False,False,False,False,False,0.9004814707662342,2,7,LOSS,-120.0,-125.6,1.0
GBP/AUD,2026-07-02,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,66.1,False,0.00276,True,0.979,below,False,83.5,165.4,SELL,3,False,True,False,False,False,0.939982678498943,3,7,EXPIRED,10.2,6.0,6.0
GBP/AUD,2026-07-02,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,66.1,False,0.00276,True,0.979,below,True,83.5,165.4,SELL,3,True,False,False,False,False,0.939982678498943,3,7,EXPIRED,-10.2,-16.9,6.0
GBP/AUD,2026-07-03,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,66.7,False,0.002867,True,0.953,below,False,86.4,135.0,SELL,3,False,True,False,False,False,0.9039523139884976,4,7,EXPIRED,19.4,15.3,6.0
GBP/AUD,2026-07-03,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,66.7,False,0.002867,True,0.953,below,True,86.4,135.0,SELL,3,True,False,False,False,False,0.9039523139884976,4,7,EXPIRED,-19.4,-26.1,6.0
GBP/AUD,2026-07-06,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,63.7,False,0.002483,True,0.841,below,False,79.6,108.1,NONE,0,False,False,False,False,False,0.8680271313160777,0,7,EXPIRED,70.1,65.5,4.0
GBP/AUD,2026-07-06,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,63.7,False,0.002483,True,0.841,below,True,79.6,108.1,NONE,0,False,False,False,False,False,0.8680271313160777,0,7,EXPIRED,-70.1,-76.4,4.0
GBP/AUD,2026-07-07,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,64.1,False,0.002099,True,0.82,below,False,81.2,105.9,SELL,2,False,True,False,False,False,0.8314959310528504,1,7,EXPIRED,24.4,20.2,6.0
GBP/AUD,2026-07-07,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,64.1,False,0.002099,True,0.82,below,True,81.2,105.9,SELL,2,True,False,False,False,False,0.8314959310528504,1,7,EXPIRED,-24.4,-31.1,6.0
GBP/AUD,2026-07-08,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,65.2,False,0.001818,True,0.824,below,False,85.3,101.6,SELL,3,False,True,False,False,False,0.8331976078630973,2,7,EXPIRED,13.9,9.7,6.0
GBP/AUD,2026-07-08,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,65.2,False,0.001818,True,0.824,below,True,85.3,101.6,SELL,3,True,False,False,False,False,0.8331976078630973,2,7,EXPIRED,-13.9,-20.6,6.0
GBP/AUD,2026-07-09,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,66.5,False,0.001631,True,0.832,below,False,89.4,105.3,SELL,3,False,True,False,False,False,0.8148983305158185,3,7,LOSS,-105.0,-109.4,5.0
GBP/AUD,2026-07-09,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,66.5,False,0.001631,True,0.832,below,True,89.4,105.3,SELL,3,True,False,False,False,False,0.8148983305158185,3,7,EXPIRED,102.8,96.1,6.0
GBP/AUD,2026-07-10,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,67.1,False,0.001432,True,0.818,below,False,90.2,92.7,SELL,2,False,True,False,False,False,0.7853062243747103,4,7,LOSS,-105.0,-109.6,4.0
GBP/AUD,2026-07-10,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,67.1,False,0.001432,True,0.818,below,True,90.2,92.7,SELL,2,True,False,False,False,False,0.7853062243747103,4,7,EXPIRED,1.1,-5.6,6.0
GBP/AUD,2026-07-13,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,63.4,False,0.000912,True,0.735,below,False,74.7,74.8,NONE,0,False,False,False,False,False,0.7584996340660691,0,7,LOSS,-100.0,-105.2,1.0
GBP/AUD,2026-07-13,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,63.4,False,0.000912,True,0.735,below,True,74.7,74.8,NONE,0,False,False,False,False,False,0.7584996340660691,0,7,EXPIRED,29.7,23.4,4.0
GBP/AUD,2026-07-14,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,64.1,False,0.000527,True,0.73,below,False,77.3,52.3,NONE,0,False,False,False,False,False,0.7779246078028752,1,7,LOSS,-100.0,-105.2,1.0
