pair,direction,publication_date,fired_side,fired_type,currency,fwd_5d,fwd_10d,fwd_20d
AUD/CAD,SELL,2017-04-07,quote,REVERSING,CAD,-0.0030499696731567383,0.0013500452041625977,0.00727999210357666
AUD/CAD,BUY,2017-05-12,base,UNWINDING,AUD,-0.002030014991760254,-0.005839943885803223,0.0068700313568115234
AUD/CAD,BUY,2017-06-09,base,REVERSING,AUD,-0.01230001449584961,-0.020190000534057617,-0.034219980239868164
AUD/CAD,BUY,2017-06-16,base,REVERSING,AUD,-0.007889986038208008,-0.007179975509643555,-0.021099984645843506
AUD/CAD,BUY,2017-06-30,base,REVERSING,AUD,-0.014739990234375,-0.013920009136199951,0.0014399886131286621
AUD/CAD,SELL,2017-06-30,base,REVERSING,AUD,-0.014739990234375,-0.013920009136199951,0.0014399886131286621
AUD/CAD,BUY,2017-07-06,base,REVERSING,AUD,-0.005860030651092529,0.018270015716552734,0.015370011329650879
AUD/CAD,SELL,2017-07-06,base,REVERSING,AUD,-0.005860030651092529,0.018270015716552734,0.015370011329650879
AUD/CAD,BUY,2017-07-14,quote,UNWINDING,CAD,0.016529977321624756,0.015359997749328613,0.017579972743988037
AUD/CAD,BUY,2017-07-21,quote,REVERSING,CAD,-0.0011699795722961426,-0.0010499954223632812,-0.002039968967437744
AUD/CAD,BUY,2017-07-28,quote,REVERSING,CAD,0.00011998414993286133,0.002219974994659424,-0.011380016803741455
AUD/CAD,BUY,2017-08-04,quote,REVERSING,CAD,0.0020999908447265625,-0.0009899735450744629,-0.009679973125457764
AUD/CAD,BUY,2017-11-03,base,UNWINDING,AUD,-0.013999998569488525,-0.020079970359802246,-0.012979984283447266
AUD/CAD,BUY,2017-12-22,base,REVERSING,AUD,-0.0020999908447265625,0.0006000399589538574,0.011979997158050537
AUD/CAD,BUY,2017-12-29,base,REVERSING,AUD,0.00270003080368042,0.007880032062530518,0.01434999704360962
AUD/CAD,BUY,2018-01-05,base,REVERSING,AUD,0.005180001258850098,0.01137995719909668,0.0033699870109558105
AUD/CAD,SELL,2018-01-12,base,REVERSING,AUD,0.006199955940246582,0.0064699649810791016,-0.006920039653778076
AUD/CAD,SELL,2018-01-19,base,REVERSING,AUD,0.00027000904083251953,-0.00800997018814087,-0.0020499825477600098
AUD/CAD,SELL,2018-01-26,base,REVERSING,AUD,-0.008279979228973389,-0.013390004634857178,0.0027700066566467285
AUD/CAD,BUY,2018-03-16,base,REVERSING,AUD,-0.021290063858032227,-0.02585005760192871,-0.039620041847229004
AUD/CAD,SELL,2018-03-30,quote,REVERSING,CAD,-0.011110007762908936,-0.013769984245300293,-0.017780005931854248
AUD/CAD,SELL,2018-04-06,quote,REVERSING,CAD,-0.0026599764823913574,-0.0010600090026855469,-0.011879980564117432
AUD/CAD,BUY,2018-04-13,base,REVERSING,AUD,0.0015999674797058105,-0.004010021686553955,-0.015340030193328857
AUD/CAD,SELL,2018-04-13,base,REVERSING,AUD,0.0015999674797058105,-0.004010021686553955,-0.015340030193328857
AUD/CAD,BUY,2018-04-20,base,REVERSING,AUD,-0.005609989166259766,-0.010819971561431885,-0.014719963073730469
AUD/CAD,BUY,2019-02-15,quote,UNWINDING,CAD,-0.004459977149963379,-0.009429991245269775,-0.0027700066566467285
AUD/CAD,BUY,2019-02-22,quote,UNWINDING,CAD,-0.0049700140953063965,0.004069983959197998,0.00980997085571289
AUD/CAD,BUY,2019-07-05,base,UNWINDING,AUD,-0.0055699944496154785,0.004559993743896484,-0.017709970474243164
AUD/CAD,BUY,2019-07-12,base,UNWINDING,AUD,0.010129988193511963,0.003710031509399414,-0.009939968585968018
AUD/CAD,BUY,2019-07-19,base,UNWINDING,AUD,-0.006419956684112549,-0.02226996421813965,-0.019479990005493164
AUD/CAD,SELL,2019-07-19,base,UNWINDING,AUD,-0.006419956684112549,-0.02226996421813965,-0.019479990005493164
AUD/CAD,SELL,2019-11-29,quote,UNWINDING,CAD,0.000970005989074707,0.012170016765594482,0.011470019817352295
AUD/CAD,SELL,2020-03-13,quote,REVERSING,CAD,-0.042582035064697266,-0.02165001630783081,0.010849952697753906
AUD/CAD,SELL,2020-03-20,base,UNWINDING,AUD,0.020932018756866455,0.024406015872955322,0.060465991497039795
AUD/CAD,SELL,2020-03-27,base,UNWINDING,AUD,0.003473997116088867,0.03249996900558472,0.04339998960494995
AUD/CAD,SELL,2020-07-17,base,REVERSING,AUD,0.004485964775085449,0.019549965858459473,-0.0015940070152282715
AUD/CAD,BUY,2020-08-07,base,REVERSING,AUD,-0.01801598072052002,-0.013906002044677734,-0.01009601354598999
AUD/CAD,SELL,2020-09-18,base,REVERSING,AUD,-0.020256996154785156,-0.007851958274841309,-0.024167001247406006
AUD/CAD,SELL,2020-09-25,base,REVERSING,AUD,0.012405037879943848,0.005020022392272949,-0.005800008773803711
AUD/CAD,SELL,2020-10-02,base,REVERSING,AUD,-0.0073850154876708984,-0.016315042972564697,-0.016795039176940918
AUD/CAD,BUY,2020-11-06,base,REVERSING,AUD,0.001000046730041504,0.0007200241088867188,0.006820023059844971
AUD/CAD,BUY,2020-11-13,base,REVERSING,AUD,-0.00028002262115478516,0.00680994987487793,0.007119953632354736
AUD/CAD,BUY,2020-11-20,base,REVERSING,AUD,0.007089972496032715,0.006099998950958252,0.01872098445892334
AUD/CAD,BUY,2020-12-24,base,UNWINDING,AUD,0.0067999958992004395,0.016096949577331543,0.005813002586364746
AUD/CAD,BUY,2021-01-01,base,UNWINDING,AUD,0.005316019058227539,0.0029360055923461914,0.004011034965515137
AUD/CAD,BUY,2021-01-08,base,UNWINDING,AUD,-0.0023800134658813477,-0.003949999809265137,-0.011079967021942139
AUD/CAD,SELL,2021-01-15,base,REVERSING,AUD,-0.001569986343383789,0.0010750293731689453,0.0013800263404846191
AUD/CAD,SELL,2021-01-22,base,REVERSING,AUD,0.0026450157165527344,-0.007129967212677002,0.0035300254821777344
AUD/CAD,SELL,2021-01-29,base,REVERSING,AUD,-0.009774982929229736,0.00030499696731567383,0.008114993572235107
AUD/CAD,BUY,2021-02-05,base,REVERSING,AUD,0.01007997989654541,0.010659992694854736,0.003789961338043213
AUD/CAD,BUY,2021-02-12,base,REVERSING,AUD,0.0005800127983093262,0.007809996604919434,-0.008540034294128418
AUD/CAD,BUY,2021-02-19,base,REVERSING,AUD,0.007229983806610107,-0.0068700313568115234,-0.01653200387954712
AUD/CAD,SELL,2021-03-05,base,REVERSING,AUD,-0.0022500157356262207,-0.009661972522735596,-0.02245396375656128
AUD/CAD,SELL,2021-03-12,base,REVERSING,AUD,-0.007411956787109375,-0.01888298988342285,-0.013948976993560791
AUD/CAD,SELL,2021-03-19,base,REVERSING,AUD,-0.011471033096313477,-0.012791991233825684,0.003986001014709473
AUD/CAD,SELL,2021-03-26,quote,UNWINDING,CAD,-0.001320958137512207,0.0049340128898620605,0.006179988384246826
AUD/CAD,BUY,2021-04-23,base,REVERSING,AUD,-0.008456945419311523,-0.01661098003387451,-0.025946974754333496
AUD/CAD,BUY,2021-04-30,base,REVERSING,AUD,-0.008154034614562988,-0.0146140456199646,-0.020580053329467773
AUD/CAD,SELL,2021-05-14,base,REVERSING,AUD,-0.002875983715057373,-0.005966007709503174,-0.00330197811126709
AUD/CAD,SELL,2021-05-21,base,REVERSING,AUD,-0.0030900239944458008,-0.00932997465133667,-0.004287004470825195
AUD/CAD,BUY,2021-05-28,base,REVERSING,AUD,-0.006239950656890869,0.002664029598236084,0.00012803077697753906
AUD/CAD,BUY,2021-06-04,base,REVERSING,AUD,0.008903980255126953,0.005042970180511475,0.0008199810981750488
AUD/CAD,BUY,2021-06-11,base,REVERSING,AUD,-0.0038610100746154785,-0.002535998821258545,-0.005425989627838135
AUD/CAD,SELL,2021-07-16,quote,UNWINDING,CAD,-0.007462978363037109,-0.013972997665405273,-0.01555699110031128
AUD/CAD,SELL,2021-07-23,quote,UNWINDING,CAD,-0.006510019302368164,-0.0017899870872497559,-0.01025998592376709
AUD/CAD,SELL,2021-07-30,quote,UNWINDING,CAD,0.004720032215118408,-0.0015839934349060059,-0.0030699968338012695
AUD/CAD,SELL,2021-09-03,quote,REVERSING,CAD,0.0043599605560302734,-0.003945052623748779,-0.012292027473449707
AUD/CAD,SELL,2021-09-10,quote,REVERSING,CAD,-0.008305013179779053,-0.009552001953125,-0.01497197151184082
AUD/CAD,SELL,2021-09-17,quote,REVERSING,CAD,-0.0012469887733459473,-0.008346974849700928,-0.007266998291015625
AUD/CAD,BUY,2021-10-29,base,UNWINDING,AUD,-0.0071160197257995605,-0.012176990509033203,-0.021206974983215332
AUD/CAD,BUY,2021-11-05,base,UNWINDING,AUD,-0.005060970783233643,-0.005440950393676758,-0.01406097412109375
AUD/CAD,BUY,2021-11-12,base,UNWINDING,AUD,-0.00037997961044311523,-0.009029984474182129,-0.009782016277313232
AUD/CAD,SELL,2021-11-26,base,UNWINDING,AUD,2.9981136322021484e-05,-0.0007520318031311035,0.01912999153137207
AUD/CAD,SELL,2021-12-03,quote,REVERSING,CAD,-0.000782012939453125,0.00830000638961792,0.015200018882751465
AUD/CAD,SELL,2021-12-10,quote,REVERSING,CAD,0.009082019329071045,0.019882023334503174,0.004092037677764893
AUD/CAD,BUY,2022-01-21,quote,REVERSING,CAD,-0.005463004112243652,0.0029869675636291504,0.010886967182159424
AUD/CAD,BUY,2022-01-28,base,UNWINDING,AUD,0.008449971675872803,0.01510995626449585,0.020489990711212158
AUD/CAD,BUY,2022-02-04,base,UNWINDING,AUD,0.006659984588623047,0.007899999618530273,0.024255037307739258
AUD/CAD,SELL,2022-03-18,base,UNWINDING,AUD,0.007937014102935791,0.0035359859466552734,0.00172501802444458
AUD/CAD,SELL,2022-03-25,base,UNWINDING,AUD,-0.004401028156280518,0.001148998737335205,-0.0136910080909729
AUD/CAD,SELL,2022-04-01,base,UNWINDING,AUD,0.005550026893615723,-0.0018109679222106934,-0.02611297369003296
AUD/CAD,BUY,2022-04-15,base,UNWINDING,AUD,-0.0074790120124816895,-0.024302005767822266,-0.03916001319885254
AUD/CAD,BUY,2022-04-22,base,UNWINDING,AUD,-0.016822993755340576,-0.01380997896194458,-0.023989975452423096
AUD/CAD,SELL,2022-05-13,quote,REVERSING,CAD,0.007691025733947754,0.01175600290298462,0.006671011447906494
AUD/CAD,SELL,2022-05-20,quote,REVERSING,CAD,0.004064977169036865,0.010279953479766846,0.009289979934692383
AUD/CAD,SELL,2022-05-27,quote,REVERSING,CAD,0.0062149763107299805,-0.005084991455078125,-0.010182023048400879
AUD/CAD,BUY,2022-06-17,quote,REVERSING,CAD,-0.015407025814056396,-0.024010002613067627,-0.026399970054626465
AUD/CAD,BUY,2022-06-24,base,UNWINDING,AUD,-0.00860297679901123,-0.008803963661193848,-0.0049629807472229
AUD/CAD,BUY,2022-07-01,base,UNWINDING,AUD,-0.0002009868621826172,-0.002389967441558838,0.008279979228973389
AUD/CAD,SELL,2022-07-08,quote,UNWINDING,CAD,-0.0021889805793762207,0.0038409829139709473,0.007920980453491211
AUD/CAD,SELL,2022-09-23,base,UNWINDING,AUD,-0.005020022392272949,-0.013706028461456299,-0.030719995498657227
AUD/CAD,SELL,2022-09-30,base,UNWINDING,AUD,-0.00868600606918335,-0.02358996868133545,-0.015097975730895996
AUD/CAD,SELL,2022-10-07,base,UNWINDING,AUD,-0.0149039626121521,-0.017013967037200928,-0.017264962196350098
AUD/CAD,SELL,2022-10-14,base,UNWINDING,AUD,-0.002110004425048828,0.008491992950439453,0.014199972152709961
AUD/CAD,SELL,2023-06-30,base,UNWINDING,AUD,0.008745014667510986,0.026166021823883057,0.010286986827850342
AUD/CAD,BUY,2023-07-06,base,UNWINDING,AUD,0.011310040950775146,0.0070400238037109375,-0.011249959468841553
AUD/CAD,SELL,2023-07-06,base,UNWINDING,AUD,0.011310040950775146,0.0070400238037109375,-0.011249959468841553
AUD/CAD,BUY,2023-07-14,base,UNWINDING,AUD,-0.01028299331665039,-0.015879034996032715,-0.027648985385894775
AUD/CAD,BUY,2023-07-21,quote,REVERSING,CAD,-0.005596041679382324,-0.017019033432006836,-0.025183022022247314
AUD/CAD,SELL,2023-08-11,base,UNWINDING,AUD,-0.00781702995300293,-0.004772007465362549,-0.002942025661468506
AUD/CAD,SELL,2023-08-18,quote,REVERSING,CAD,0.003045022487640381,0.008744001388549805,0.001484990119934082
AUD/CAD,SELL,2023-08-25,quote,REVERSING,CAD,0.005698978900909424,0.001829981803894043,-0.006960034370422363
AUD/CAD,SELL,2023-10-13,base,UNWINDING,AUD,0.003020048141479492,0.010690033435821533,0.014129996299743652
AUD/CAD,SELL,2024-04-12,base,UNWINDING,AUD,-0.01059502363204956,-0.004285037517547607,0.009975016117095947
AUD/CAD,SELL,2024-05-10,base,UNWINDING,AUD,0.004250943660736084,0.0013519525527954102,0.0064299702644348145
AUD/CAD,BUY,2024-07-12,base,REVERSING,AUD,-0.0030969977378845215,-0.01805698871612549,-0.016481995582580566
AUD/CAD,SELL,2024-07-12,base,REVERSING,AUD,-0.0030969977378845215,-0.01805698871612549,-0.016481995582580566
AUD/CAD,SELL,2024-07-19,base,REVERSING,AUD,-0.014959990978240967,-0.017300009727478027,-0.010731995105743408
AUD/CAD,BUY,2024-08-02,base,REVERSING,AUD,0.003915011882781982,0.006568014621734619,0.015089988708496094
AUD/CAD,BUY,2024-08-09,base,REVERSING,AUD,0.0026530027389526367,0.007089972496032715,0.00453495979309082
AUD/CAD,BUY,2024-08-30,base,UNWINDING,AUD,-0.006640017032623291,-0.003390014171600342,0.012264013290405273
AUD/CAD,BUY,2024-09-06,base,UNWINDING,AUD,0.0032500028610229492,0.013559997081756592,0.018166005611419678
AUD/CAD,SELL,2024-10-04,base,REVERSING,AUD,-0.0016649961471557617,-0.0038499832153320312,-0.0117340087890625
AUD/CAD,SELL,2024-10-11,base,REVERSING,AUD,-0.0021849870681762695,-0.007920980453491211,-0.0006309747695922852
AUD/CAD,SELL,2024-10-18,base,REVERSING,AUD,-0.005735993385314941,-0.007884025573730469,-0.01667797565460205
AUD/CAD,BUY,2024-12-20,base,REVERSING,AUD,-0.0008199810981750488,0.000688016414642334,-0.0008099675178527832
AUD/CAD,BUY,2024-12-27,base,REVERSING,AUD,0.0015079975128173828,-0.009479999542236328,0.008469998836517334
AUD/CAD,BUY,2025-01-03,base,REVERSING,AUD,-0.0017799735069274902,0.0008400082588195801,0.0075400471687316895
AUD/CAD,SELL,2025-09-19,base,UNWINDING,AUD,-0.001392960548400879,0.008394002914428711,-0.0022500157356262207
AUD/CAD,SELL,2026-01-30,base,REVERSING,AUD,-0.0029000043869018555,0.013199985027313232,0.020290017127990723
AUD/CAD,BUY,2026-02-06,base,REVERSING,AUD,0.016099989414215088,0.01771998405456543,0.010380029678344727
AUD/CAD,SELL,2026-02-06,base,REVERSING,AUD,0.016099989414215088,0.01771998405456543,0.010380029678344727
AUD/CAD,BUY,2026-02-13,base,REVERSING,AUD,0.0016199946403503418,0.00709003210067749,0.00046002864837646484
AUD/CAD,SELL,2026-02-13,base,REVERSING,AUD,0.0016199946403503418,0.00709003210067749,0.00046002864837646484
AUD/CAD,BUY,2026-02-20,quote,REVERSING,CAD,0.0054700374603271484,-0.007339954376220703,0.006810009479522705
AUD/CAD,SELL,2026-03-27,quote,REVERSING,CAD,0.007749974727630615,0.024019956588745117,0.02276599407196045
AUD/CAD,SELL,2026-04-03,quote,REVERSING,CAD,0.016269981861114502,0.019200026988983154,0.01621001958847046
AUD/CAD,SELL,2026-04-10,quote,REVERSING,CAD,0.0029300451278686523,-0.001253962516784668,0.006700038909912109
AUD/CAD,BUY,2026-06-05,base,UNWINDING,AUD,-0.006860971450805664,0.00010901689529418945,-0.010080993175506592
AUD/CAD,BUY,2026-06-12,base,UNWINDING,AUD,0.0069699883460998535,-0.004800021648406982,-0.0009499788284301758
AUD/CAD,BUY,2026-06-19,base,REVERSING,AUD,-0.011770009994506836,-0.010190010070800781,-0.009069979190826416
AUD/CAD,BUY,2026-06-26,base,REVERSING,AUD,0.0015799999237060547,0.0038500428199768066,0.0014400482177734375
AUD/CAD,BUY,2026-07-03,base,REVERSING,AUD,0.002270042896270752,0.0011200308799743652,0.0029450058937072754
AUD/CAD,BUY,2026-08-28,quote,UNWINDING,CAD,-0.003560006618499756,,
AUD/CAD,BUY,2026-09-04,quote,UNWINDING,CAD,,,
AUD/CHF,SELL,2001-11-30,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2001-12-07,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2001-12-14,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2001-12-21,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2001-12-24,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-01-11,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-01-18,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-04-26,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-05-03,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-05-10,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-09-20,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-09-27,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-10-25,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-11-01,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-11-08,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2002-11-15,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2002-12-06,quote,UNWINDING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-02-21,quote,UNWINDING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-02-28,quote,UNWINDING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-03-28,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-04-11,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-04-25,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-05-09,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-05-16,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-05-23,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-07-11,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-07-18,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-07-25,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-09-26,quote,UNWINDING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-10-03,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-10-10,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-10-17,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-11-07,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,SELL,2003-11-14,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-11-28,quote,REVERSING,CHF,-0.005959987640380859,-0.0070400238037109375,-0.0156400203704834
AUD/CHF,BUY,2003-12-05,quote,REVERSING,CHF,-0.0015500187873840332,-0.013520002365112305,0.0011499524116516113
AUD/CHF,SELL,2004-03-05,quote,REVERSING,CHF,-0.02983999252319336,-0.021510004997253418,0.006609976291656494
AUD/CHF,SELL,2004-03-12,quote,REVERSING,CHF,0.008329987525939941,0.017019987106323242,0.03554999828338623
AUD/CHF,SELL,2004-03-19,quote,REVERSING,CHF,0.0086899995803833,0.028119981288909912,0.011920034885406494
AUD/CHF,BUY,2004-04-02,quote,UNWINDING,CHF,-0.000899970531463623,-0.016199946403503418,-0.04559999704360962
AUD/CHF,BUY,2004-06-04,quote,REVERSING,CHF,0.010399997234344482,-0.000599980354309082,0.017300009727478027
AUD/CHF,BUY,2004-06-11,quote,REVERSING,CHF,-0.010999977588653564,0.000800013542175293,0.018630027770996094
AUD/CHF,BUY,2004-06-18,quote,REVERSING,CHF,0.011799991130828857,0.01789999008178711,0.04369997978210449
AUD/CHF,SELL,2004-07-30,quote,REVERSING,CHF,-0.007300019264221191,-0.010699987411499023,0.001699984073638916
AUD/CHF,SELL,2004-08-06,quote,REVERSING,CHF,-0.003399968147277832,0.01260000467300415,-0.015299975872039795
AUD/CHF,SELL,2004-08-13,quote,REVERSING,CHF,0.015999972820281982,0.01239997148513794,-0.012000024318695068
AUD/CHF,BUY,2004-10-22,quote,REVERSING,CHF,-0.0015000104904174805,-0.0038799643516540527,0.011400043964385986
AUD/CHF,BUY,2004-10-29,quote,REVERSING,CHF,0.0026999711990356445,0.007600009441375732,0.004999995231628418
AUD/CHF,BUY,2004-11-05,quote,REVERSING,CHF,0.004900038242340088,0.012199997901916504,-0.014799952507019043
AUD/CHF,SELL,2004-12-17,quote,UNWINDING,CHF,-0.002200007438659668,0.010300040245056152,0.013100028038024902
AUD/CHF,SELL,2004-12-24,quote,UNWINDING,CHF,0.01250004768371582,0.016400039196014404,0.03229999542236328
AUD/CHF,SELL,2005-01-21,base,UNWINDING,AUD,0.0059999823570251465,0.02869999408721924,0.02210003137588501
AUD/CHF,SELL,2005-01-28,quote,REVERSING,CHF,0.022700011730194092,0.027800023555755615,0.003800034523010254
AUD/CHF,SELL,2005-02-04,quote,REVERSING,CHF,0.013999998569488525,-0.00010001659393310547,-0.008800029754638672
AUD/CHF,BUY,2005-03-04,quote,UNWINDING,CHF,-0.010299980640411377,-0.001999974250793457,0.004400014877319336
AUD/CHF,BUY,2005-03-18,quote,REVERSING,CHF,0.003899991512298584,0.006399989128112793,0.0004999637603759766
AUD/CHF,BUY,2005-04-01,base,UNWINDING,AUD,-0.001399993896484375,-0.005900025367736816,0.0045999884605407715
